,tweet_text,tweet_id,tweet_created_at,tweet_public_metrics,tweet_in_reply_to_user_id,tweet_conversation_id,tweet_lang,tweet_context_annotations,author_id,author_name,author_username,author_created_at,author_description,author_entities,author_location,author_is_protected,author_is_verified,author_profile_image_url,author_public_metrics,media_key,media_type,media_duration_ms,media_height,media_width,media_preview_image_url,media_alt_text,media_view_count
0,"Há 154 anos,Caxias desembainhou a espada e liderou: “Sigam-me os que forem brasileiros”.E a passagem do rio Itororó foi decidida,depois de cinco tentativas.Ele,com 65 anos, despertou o brio brasileiro,abriu caminho para a derrocada um ditador. https://t.co/B5dfoKAB6G via @YouTube",1600301409400160258,2022-12-07 01:29:22,"{'retweet_count': 713, 'reply_count': 109, 'like_count': 4207, 'quote_count': 29}",,1600301409400160258,pt,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1145826630587170816', 'name': 'Alexandre Garcia'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1145826630587170816', 'name': 'Alexandre Garcia'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074755369530880001', 'name': 'Journalists', 'description': 'Journalism'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1145826630587170816', 'name': 'Alexandre Garcia'}}, {'domain': {'id': '156', 'name': 'Cities', 'description': 'Cities around the world'}, 'entity': {'id': '856874922328473600', 'name': 'Rio de Janeiro', 'description': 'Rio de Janeiro'}}]",727130698021261313,Alexandre Garcia,alexandregarcia,2016-05-02 13:40:42,"Jornalista. Comentarista no Canal Rural, na JPNews, em 38 jornais e 300 rádios. Instagram 1,9M; Youtuber com mais de 2,4M.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ua056GSJZk', 'expanded_url': 'http://youtube.com/AlexandreGarciaOficial', 'display_url': 'youtube.com/AlexandreGarci…'}]}}",,False,True,https://pbs.twimg.com/profile_images/1108157136016719872/ZPYGgWD9_normal.png,"{'followers_count': 4018177, 'following_count': 521, 'tweet_count': 6781, 'listed_count': 2777}",,,,,,,,
1,"Neste momento em que autoridades judiciárias atentam contra a democracia brasileira é muito bom voltar a Curitiba, capital honorária da justiça nacional - onde o país voltou a acreditar na vitória sobre o crime. Espero vocês na quinta-feira. Obrigado https://t.co/OMN5wE0qCw https://t.co/Et7BaUjaqN",1600283361259319296,2022-12-07 00:17:39,"{'retweet_count': 731, 'reply_count': 137, 'like_count': 5489, 'quote_count': 17}",,1600283361259319296,pt,[],2804949532,Guilherme Fiuza,GFiuza_Oficial,2014-10-04 13:20:53,,,,False,False,https://pbs.twimg.com/profile_images/1590076321253666816/uTIRir1n_normal.jpg,"{'followers_count': 1856400, 'following_count': 1117, 'tweet_count': 12828, 'listed_count': 1954}",3_1600283356809363457,,,1136.0,640.0,,,
2,"@raphapadua 🤷🏻‍♀️ A conversa estava interessante para uma advogada. Acabou por aqui, mas segue em outro lugar. :) Alessandra M. https://t.co/M0F6YmuAVQ",1600205614784708609,2022-12-06 19:08:43,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",84076180.0,1600191550289375232,pt,[],84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",3_1600205611437740035,,,1610.0,1242.0,,,
3,"@raphapadua Somos advogados, Raphael. Nosso trabalho é “perder tempo” com pessoas como você. Somos pagos para isso, pessoas como você pagam nossas contas. :) Alessandra M.",1600202108808007680,2022-12-06 18:54:47,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}",242774416.0,1600191550289375232,pt,[],84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",,,,,,,,
4,"@raphapadua Raphael, aqui é Alessandra, advogada da Ana. Já estamos com os prints e também já achamos o endereço da sua empresa. Seus tuítes serão encaminhados à nossa equipe para um processo contra a honra, intimidação e ameaça física. Não se preocupe em apagá-los, estão salvos em arquivo. https://t.co/pigMKQKdQ3",1600200072633126914,2022-12-06 18:46:42,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}",242774416.0,1600191550289375232,pt,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",3_1600200067356295169,,,2048.0,1238.0,,,
5,@raphapadua Corajoso de teclado. Um clássico por aqui. Vamos ver até onde vai essa coragem de me chamar de fascista ao vivo. Já achamos seu IP e empresa.,1600198329215770626,2022-12-06 18:39:46,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 13, 'quote_count': 0}",242774416.0,1600191550289375232,pt,[],84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",,,,,,,,
6,@raphapadua “Pretas e comunistas”. Sua falta de respeito com mulheres dignas que sofreram sob um regime nefasto é inacreditável. Eram obrigadas a “doar” todo o salário e premiação a um ditador. Muitas foram jogar em países da Europa e nunca mais voltaram. Feche a boca para falar delas.,1600196540311535620,2022-12-06 18:32:40,"{'retweet_count': 15, 'reply_count': 3, 'like_count': 93, 'quote_count': 0}",242774416.0,1600191550289375232,pt,[],84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",,,,,,,,
7,"O esporte é espetacular! Grandes caem, “underdogs” triunfam, sorte e trabalho podem derrotar trabalho e arrogância. O esporte traz a união e respeito entre povos, escolhas políticas, sexuais ou religiosas. É muito triste quando politizam e diminuem o real espírito do esporte. https://t.co/GdiNCXpS1S",1600191550289375232,2022-12-06 18:12:50,"{'retweet_count': 375, 'reply_count': 59, 'like_count': 5540, 'quote_count': 6}",,1600191550289375232,pt,[],84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",3_1600191547810512896,,,413.0,620.0,,,
8,"Em tempos de tanta incerteza, mto cuidado com quem prega divisão entre quem está do mesmo lado. Não fique cego diante de divergências pontuais. A situação é grave e precisamos de todos.🇧🇷

""A pessoa que concorda com você 80% do tempo é um amigo e um aliado - não 20% um traidor."" https://t.co/k4l6w0KtZ7",1600165278788202496,2022-12-06 16:28:26,"{'retweet_count': 1477, 'reply_count': 139, 'like_count': 7886, 'quote_count': 51}",,1600165278788202496,pt,[],84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",3_1600165276154155011,,,345.0,824.0,,,
9,"Checagem básica de dignidade:
1. Você não vai deixar esses pilantras levarem o que é seu na mão grande.
2. Você é a maioria esmagadora e esses tiranetes não podem tombar milhões.
3. Não vale a pena viver como escravo de meia-dúzia de sádicos.
4. Você dá a vida pela sua liberdade.",1600152718986776578,2022-12-06 15:38:32,"{'retweet_count': 10291, 'reply_count': 1329, 'like_count': 43720, 'quote_count': 425}",,1600152718986776578,pt,[],2804949532,Guilherme Fiuza,GFiuza_Oficial,2014-10-04 13:20:53,,,,False,False,https://pbs.twimg.com/profile_images/1590076321253666816/uTIRir1n_normal.jpg,"{'followers_count': 1856400, 'following_count': 1117, 'tweet_count': 12828, 'listed_count': 1954}",,,,,,,,
10,@MarcioBenaci Estávamos em manutenção esses dias. Vou pedir para alguém ver o que aconteceu. @revistaoeste,1599913052602011648,2022-12-05 23:46:11,"{'retweet_count': 9, 'reply_count': 6, 'like_count': 188, 'quote_count': 2}",558989720.0,1599910579422253058,pt,[],84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",,,,,,,,
11,Atingimos hoje - em apenas 9 programas - a marca de 1 milhão de inscritos em nosso canal.❤️ O Oeste SEM FILTRO só existe pq vocês existem e fazem o programa com a gente. Muito obrigada! Vcs são absolutamente incríveis! 🙏💚🇧🇷 https://t.co/YDlTqouaLY,1599910579422253058,2022-12-05 23:36:21,"{'retweet_count': 6767, 'reply_count': 1306, 'like_count': 53019, 'quote_count': 184}",,1599910579422253058,pt,[],84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",7_1599910463415803904,,45001.0,720.0,1280.0,https://pbs.twimg.com/ext_tw_video_thumb/1599910463415803904/pu/img/4gbBjb1Fe1AXqRAv.jpg,,337268.0
12,"Querem fechar o Congresso e calar todos os parlamentares que foram ELEITOS para falar em nome do povo. Bloquear as redes sociais de representantes é o mesmo que demolir o exercício da representação.

A Dep. Bia Kicis estará no Oeste Sem Filtro hoje para denunciar mais um abuso! https://t.co/IM91p1EPIj",1599861601162911744,2022-12-05 20:21:44,"{'retweet_count': 8925, 'reply_count': 1482, 'like_count': 38108, 'quote_count': 294}",,1599861601162911744,pt,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1400468208809697286', 'name': 'Bia Kicis'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1400468208809697286', 'name': 'Bia Kicis'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1400468208809697286', 'name': 'Bia Kicis'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1455305940291375106', 'name': 'Brazil politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518653237720625152', 'name': 'Brazil political figures'}}]",84076180,Ana Paula Henkel,AnaPaulaVolei,2009-10-21 13:05:27,"Brazilian🇧🇷.Former Pro-volleyball. 4 Olympics, Olympic Medalist. American🇺🇸. IntArchitect/Poli Sci/UCLA. Sports & Politics Columnist. Revista Oeste.",,"Los Angeles, CA",False,True,https://pbs.twimg.com/profile_images/1593106467925544965/Y1M9Igwv_normal.jpg,"{'followers_count': 1917302, 'following_count': 814, 'tweet_count': 57493, 'listed_count': 1865}",7_1599861538776436736,,37103.0,480.0,848.0,https://pbs.twimg.com/ext_tw_video_thumb/1599861538776436736/pu/img/r708BhtF7XEEbfLh.jpg,,228652.0
13,Infelizmente é preciso fazer o alerta: não tenho nada a ver com esse perfil que pede dinheiro usando meu nome e minha foto. https://t.co/T3adnbx4tT https://t.co/xBGIltqWMj,1599771626077233152,2022-12-05 14:24:12,"{'retweet_count': 3501, 'reply_count': 283, 'like_count': 14331, 'quote_count': 68}",,1599771626077233152,pt,[],2804949532,Guilherme Fiuza,GFiuza_Oficial,2014-10-04 13:20:53,,,,False,False,https://pbs.twimg.com/profile_images/1590076321253666816/uTIRir1n_normal.jpg,"{'followers_count': 1856400, 'following_count': 1117, 'tweet_count': 12828, 'listed_count': 1954}",3_1599771620767309825,,,1280.0,591.0,,,
14,"O TSE foi desmentido pelo Ministério da Defesa sobre inexistência de fraude na eleição, ignorou as irregularidades nas urnas apontadas pelo PL, faltou à audiência no Senado q expôs falhas eleitorais graves, endossou parecer do TCU q ocultou essas falhas. O TSE apagou as 4 linhas.",1599717223261646848,2022-12-05 10:48:01,"{'retweet_count': 25594, 'reply_count': 4726, 'like_count': 108144, 'quote_count': 1143}",,1599717223261646848,pt,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '1461097896170852357', 'name': 'Voting Machines - Government/Education'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '1495810518526808074', 'name': 'Brazilian Superior Electoral Court (TSE)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1455305940291375106', 'name': 'Brazil politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1461097896170852357', 'name': 'Voting Machines - Government/Education'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940800985427968', 'name': 'Brazil political events'}}]",2804949532,Guilherme Fiuza,GFiuza_Oficial,2014-10-04 13:20:53,,,,False,False,https://pbs.twimg.com/profile_images/1590076321253666816/uTIRir1n_normal.jpg,"{'followers_count': 1856400, 'following_count': 1117, 'tweet_count': 12828, 'listed_count': 1954}",,,,,,,,
